Application_ID,Beneficiary_ID,Officer_ID,Application_Date,Application_Mode,Documents_Submitted,Income_Certificate,Aadhaar_Verified,Status,Rejection_Reason
APP002666,BEN002588,OFF0054,2025-08-20,Online,Yes,No,Yes,Rejected,Not Eligible
APP002667,BEN005526,OFF0028,2025-04-16,Hospital,No,No,No,Rejected,Incomplete Documents
APP002668,BEN000525,OFF0057,2024-08-31,District Office,Yes,No,Yes,Approved,
APP002669,BEN002116,OFF0060,2025-08-22,Online,No,No,Yes,Approved,
APP002670,BEN003779,OFF0086,2025-09-05,Online,Yes,No,No,Rejected,Income Above Limit
APP002671,BEN003543,OFF0039,2025-08-08,CSC Center,Yes,Yes,No,Rejected,Income Above Limit
APP002672,BEN005706,OFF0017,2026-03-12,CSC Center,No,Yes,No,Under Verification,
APP002673,BEN001056,OFF0010,2025-08-08,Mobile Camp,Yes,Yes,No,Approved,
APP002674,BEN002856,OFF0070,2025-09-13,CSC Center,No,No,Yes,Approved,
APP002675,BEN000749,OFF0047,2024-07-25,Online,Yes,No,No,Approved,
APP002676,BEN009329,OFF0074,2025-05-09,Online,No,No,Yes,Pending,
APP002677,BEN001208,OFF0070,2026-05-19,District Office,No,No,Yes,Approved,
APP002678,BEN003959,OFF0062,2025-07-10,CSC Center,Yes,Yes,No,Approved,
APP002679,BEN005026,OFF0075,2024-08-12,Hospital,Yes,Yes,Yes,Approved,
APP002680,BEN006433,OFF0063,2025-11-15,CSC Center,No,No,Yes,Approved,
APP002681,BEN003572,OFF0021,2025-05-06,Online,Yes,No,Yes,Approved,
APP002682,BEN006218,OFF0041,2025-04-25,District Office,Yes,No,Yes,Approved,
APP002683,BEN007527,OFF0069,2025-01-23,Mobile Camp,Yes,Yes,Yes,Approved,
APP002684,BEN003586,OFF0029,2026-02-10,Online,Yes,Yes,Yes,Approved,
APP002685,BEN009361,OFF0006,2024-07-22,District Office,Yes,No,Yes,Approved,
APP002686,BEN000093,OFF0082,2025-04-13,Mobile Camp,No,No,Yes,Rejected,Address Mismatch
APP002687,BEN000229,OFF0020,2026-03-14,Online,No,No,No,Rejected,Income Above Limit
APP002688,BEN003604,OFF0018,2024-08-31,Online,No,No,No,Approved,
APP002689,BEN005474,OFF0097,2025-04-03,Mobile Camp,No,No,Yes,Rejected,Address Mismatch
APP002690,BEN001438,OFF0022,2025-01-13,Mobile Camp,No,No,Yes,Approved,
APP002691,BEN006476,OFF0006,2026-01-30,CSC Center,No,Yes,Yes,Approved,
APP002692,BEN002318,OFF0059,2025-12-02,Mobile Camp,Yes,Yes,No,Approved,
APP002693,BEN007569,OFF0060,2025-11-09,Mobile Camp,Yes,Yes,No,Rejected,Not Eligible
APP002694,BEN001877,OFF0012,2024-09-28,CSC Center,Yes,Yes,Yes,Rejected,Incomplete Documents
APP002695,BEN007069,OFF0090,2026-03-01,Online,Yes,Yes,No,Under Verification,
APP002696,BEN008593,OFF0016,2025-10-04,District Office,Yes,No,Yes,Approved,
APP002697,BEN007107,OFF0014,2026-02-01,District Office,Yes,No,No,Rejected,Address Mismatch
APP002698,BEN009016,OFF0071,2026-02-17,Mobile Camp,No,No,No,Pending,
APP002699,BEN002744,OFF0091,2025-03-25,District Office,Yes,Yes,No,Approved,
APP002700,BEN003873,OFF0062,2024-10-21,Mobile Camp,Yes,Yes,No,Approved,
APP002701,BEN009973,OFF0020,2024-08-13,Mobile Camp,No,Yes,No,Approved,
APP002702,BEN005435,OFF0040,2025-04-09,Online,Yes,Yes,No,Rejected,Not Eligible
APP002703,BEN002663,OFF0001,2025-09-07,Mobile Camp,Yes,No,Yes,Pending,
APP002704,BEN003747,OFF0018,2025-03-29,CSC Center,Yes,No,Yes,Approved,
APP002705,BEN004546,OFF0036,2026-04-02,Hospital,Yes,Yes,Yes,Approved,
APP002706,BEN001082,OFF0054,2025-11-21,Hospital,Yes,Yes,Yes,Under Verification,
APP002707,BEN000214,OFF0017,2024-11-22,CSC Center,Yes,No,Yes,Pending,
APP002708,BEN003589,OFF0017,2026-04-15,District Office,No,No,Yes,Pending,
APP002709,BEN001692,OFF0032,2026-03-07,CSC Center,Yes,Yes,Yes,Approved,
APP002710,BEN006848,OFF0043,2025-12-23,Hospital,No,Yes,Yes,Rejected,Invalid Aadhaar
APP002711,BEN000942,OFF0045,2025-07-05,Mobile Camp,Yes,No,No,Approved,
APP002712,BEN007531,OFF0046,2026-01-01,Mobile Camp,Yes,Yes,Yes,Approved,
APP002713,BEN001164,OFF0088,2025-07-16,CSC Center,Yes,No,Yes,Pending,
APP002714,BEN007696,OFF0039,2025-11-12,Mobile Camp,Yes,Yes,Yes,Approved,
APP002715,BEN001956,OFF0004,2024-11-28,Mobile Camp,No,Yes,No,Approved,
APP002716,BEN006421,OFF0021,2026-04-01,Online,Yes,Yes,No,Approved,
APP002717,BEN007977,OFF0002,2024-10-22,Hospital,No,No,No,Approved,
APP002718,BEN006444,OFF0059,2024-08-28,Online,No,Yes,No,Under Verification,
APP002719,BEN002507,OFF0011,2026-01-17,District Office,No,No,Yes,Approved,
APP002720,BEN004968,OFF0075,2026-03-04,Hospital,No,Yes,No,Approved,
APP002721,BEN007070,OFF0051,2025-06-30,Hospital,Yes,Yes,No,Under Verification,
APP002722,BEN005633,OFF0002,2024-08-07,Mobile Camp,No,Yes,No,Approved,
APP002723,BEN003110,OFF0017,2025-02-22,CSC Center,No,Yes,Yes,Rejected,Invalid Aadhaar
APP002724,BEN004842,OFF0019,2024-12-13,District Office,Yes,No,No,Approved,
APP002725,BEN004368,OFF0087,2024-08-13,Mobile Camp,Yes,No,Yes,Approved,
APP002726,BEN006678,OFF0019,2026-03-16,Hospital,Yes,No,No,Approved,
APP002727,BEN003615,OFF0026,2024-12-11,CSC Center,Yes,No,No,Approved,
APP002728,BEN003059,OFF0047,2026-05-29,Hospital,Yes,Yes,Yes,Approved,
APP002729,BEN004272,OFF0026,2024-08-11,Online,Yes,Yes,Yes,Under Verification,
APP002730,BEN005994,OFF0086,2025-03-12,District Office,Yes,No,No,Approved,
APP002731,BEN006059,OFF0060,2026-07-04,Mobile Camp,No,No,No,Rejected,Invalid Aadhaar
APP002732,BEN007431,OFF0052,2025-03-07,Hospital,No,Yes,No,Approved,
APP002733,BEN003931,OFF0056,2025-08-14,District Office,No,No,No,Approved,
APP002734,BEN009743,OFF0100,2025-05-15,Online,No,Yes,No,Approved,
APP002735,BEN002073,OFF0011,2026-04-04,Hospital,No,Yes,Yes,Approved,
APP002736,BEN009383,OFF0043,2025-09-04,Mobile Camp,No,Yes,No,Under Verification,
APP002737,BEN003038,OFF0098,2025-07-12,CSC Center,No,No,No,Approved,
APP002738,BEN006506,OFF0039,2025-01-22,Online,Yes,Yes,No,Rejected,Incomplete Documents
APP002739,BEN004525,OFF0018,2024-08-07,Mobile Camp,Yes,No,Yes,Approved,
APP002740,BEN006305,OFF0016,2026-02-15,Hospital,Yes,No,Yes,Under Verification,
APP002741,BEN004061,OFF0021,2025-11-24,Online,No,No,No,Under Verification,
APP002742,BEN003498,OFF0092,2024-12-05,Mobile Camp,No,Yes,No,Rejected,Invalid Aadhaar
APP002743,BEN003703,OFF0014,2025-02-17,Online,Yes,Yes,No,Under Verification,
APP002744,BEN008698,OFF0046,2025-04-13,CSC Center,Yes,Yes,No,Under Verification,
APP002745,BEN008995,OFF0058,2026-05-10,Mobile Camp,No,No,Yes,Pending,
APP002746,BEN003427,OFF0047,2026-03-08,Hospital,Yes,No,No,Rejected,Not Eligible
APP002747,BEN004256,OFF0035,2024-08-16,District Office,Yes,Yes,No,Rejected,Not Eligible
APP002748,BEN003179,OFF0083,2026-05-13,Online,No,No,Yes,Under Verification,
APP002749,BEN003647,OFF0057,2025-12-01,CSC Center,No,No,No,Approved,
APP002750,BEN006664,OFF0025,2025-03-24,Online,Yes,No,Yes,Approved,
APP002751,BEN000765,OFF0098,2025-02-07,Hospital,Yes,No,Yes,Approved,
APP002752,BEN000403,OFF0048,2024-10-14,Mobile Camp,Yes,Yes,Yes,Approved,
APP002753,BEN002491,OFF0062,2026-03-22,CSC Center,Yes,No,Yes,Rejected,Incomplete Documents
APP002754,BEN005240,OFF0060,2025-04-21,CSC Center,Yes,No,Yes,Approved,
APP002755,BEN009900,OFF0039,2025-06-14,Mobile Camp,Yes,Yes,No,Approved,
APP002756,BEN008669,OFF0081,2026-05-31,District Office,Yes,Yes,Yes,Approved,
APP002757,BEN001993,OFF0026,2025-05-16,Hospital,No,Yes,No,Approved,
APP002758,BEN002884,OFF0093,2026-02-07,CSC Center,No,Yes,No,Pending,
APP002759,BEN002095,OFF0093,2025-06-16,Mobile Camp,No,Yes,Yes,Approved,
APP002760,BEN002431,OFF0022,2026-06-04,District Office,Yes,Yes,Yes,Approved,
APP002761,BEN000024,OFF0037,2025-05-06,District Office,Yes,No,Yes,Approved,
APP002762,BEN002117,OFF0030,2025-03-30,Online,No,Yes,No,Approved,
APP002763,BEN006507,OFF0012,2024-12-02,Mobile Camp,No,Yes,Yes,Under Verification,
APP002764,BEN006375,OFF0078,2025-07-30,Online,Yes,Yes,No,Approved,
APP002765,BEN000633,OFF0013,2025-12-29,Online,Yes,No,Yes,Pending,
APP002766,BEN005804,OFF0083,2025-07-31,CSC Center,Yes,Yes,No,Rejected,Address Mismatch
APP002767,BEN007123,OFF0091,2025-04-21,Hospital,No,No,Yes,Rejected,Address Mismatch
APP002768,BEN005314,OFF0057,2026-06-27,CSC Center,Yes,Yes,Yes,Rejected,Incomplete Documents
APP002769,BEN002321,OFF0021,2026-03-21,Mobile Camp,Yes,Yes,No,Under Verification,
APP002770,BEN004158,OFF0020,2025-08-17,Mobile Camp,Yes,Yes,Yes,Approved,
APP002771,BEN005796,OFF0052,2025-02-02,CSC Center,No,Yes,No,Pending,
APP002772,BEN000808,OFF0050,2026-03-24,District Office,Yes,Yes,Yes,Approved,
APP002773,BEN008710,OFF0008,2024-09-12,District Office,No,Yes,Yes,Approved,
APP002774,BEN000104,OFF0063,2026-01-25,CSC Center,No,Yes,No,Approved,
APP002775,BEN002433,OFF0002,2025-06-04,CSC Center,No,Yes,No,Rejected,Income Above Limit
APP002776,BEN000940,OFF0066,2024-09-09,District Office,Yes,No,No,Rejected,Not Eligible
APP002777,BEN006327,OFF0009,2025-06-09,Hospital,No,Yes,No,Approved,
APP002778,BEN005218,OFF0033,2025-10-20,CSC Center,Yes,No,Yes,Approved,
APP002779,BEN007015,OFF0093,2026-04-09,Online,No,No,No,Approved,
APP002780,BEN004451,OFF0003,2024-11-27,Online,No,Yes,No,Approved,
APP002781,BEN007387,OFF0071,2025-09-06,CSC Center,Yes,No,Yes,Approved,
APP002782,BEN002247,OFF0003,2025-02-23,District Office,Yes,Yes,Yes,Approved,
APP002783,BEN008129,OFF0013,2025-03-16,Online,Yes,No,Yes,Pending,
APP002784,BEN003307,OFF0074,2024-09-27,District Office,No,No,No,Approved,
APP002785,BEN006652,OFF0005,2024-09-10,Mobile Camp,No,Yes,Yes,Approved,
APP002786,BEN002703,OFF0055,2025-03-21,District Office,Yes,Yes,Yes,Approved,
APP002787,BEN002161,OFF0057,2025-12-05,Online,No,No,No,Approved,
APP002788,BEN008925,OFF0054,2025-02-24,CSC Center,No,Yes,Yes,Approved,
APP002789,BEN009874,OFF0012,2025-03-05,District Office,No,No,Yes,Approved,
APP002790,BEN000506,OFF0066,2025-06-21,Mobile Camp,No,Yes,Yes,Approved,
APP002791,BEN002043,OFF0019,2025-10-21,Online,Yes,No,Yes,Pending,
APP002792,BEN005720,OFF0063,2026-01-18,Hospital,No,No,No,Rejected,Duplicate Application
APP002793,BEN000113,OFF0092,2025-06-05,CSC Center,No,No,No,Pending,
APP002794,BEN005017,OFF0040,2024-11-16,District Office,No,No,No,Approved,
APP002795,BEN009379,OFF0058,2025-12-27,Hospital,Yes,No,Yes,Approved,
APP002796,BEN006319,OFF0045,2025-06-19,Online,No,No,Yes,Approved,
APP002797,BEN000378,OFF0053,2025-04-09,Hospital,Yes,No,Yes,Approved,
APP002798,BEN000617,OFF0076,2025-06-22,Hospital,No,Yes,No,Approved,
APP002799,BEN007232,OFF0011,2024-08-11,Mobile Camp,No,Yes,No,Pending,
APP002800,BEN003650,OFF0042,2026-01-25,Hospital,No,Yes,Yes,Approved,
APP002801,BEN006030,OFF0045,2026-05-16,Mobile Camp,Yes,No,No,Pending,
APP002802,BEN003382,OFF0055,2026-06-18,Online,No,No,No,Approved,
APP002803,BEN006447,OFF0045,2025-04-09,District Office,No,Yes,No,Under Verification,
APP002804,BEN005414,OFF0097,2025-10-30,Hospital,Yes,No,No,Approved,
APP002805,BEN001196,OFF0040,2025-06-12,District Office,Yes,Yes,No,Approved,
APP002806,BEN004519,OFF0075,2025-02-08,CSC Center,No,No,No,Approved,
APP002807,BEN000282,OFF0068,2025-11-18,Mobile Camp,Yes,Yes,Yes,Rejected,Not Eligible
APP002808,BEN000783,OFF0076,2026-03-16,District Office,Yes,No,Yes,Approved,
APP002809,BEN009431,OFF0086,2024-08-23,Mobile Camp,No,Yes,Yes,Rejected,Not Eligible
APP002810,BEN002584,OFF0014,2024-09-06,Mobile Camp,No,Yes,Yes,Under Verification,
APP002811,BEN002840,OFF0015,2025-12-13,District Office,No,No,No,Rejected,Income Above Limit
APP002812,BEN003158,OFF0037,2025-11-17,District Office,No,No,No,Approved,
APP002813,BEN009595,OFF0017,2025-05-21,Online,Yes,Yes,Yes,Rejected,Incomplete Documents
APP002814,BEN004945,OFF0036,2025-04-18,Hospital,No,Yes,Yes,Approved,
APP002815,BEN003661,OFF0073,2025-08-12,Online,Yes,No,Yes,Pending,
APP002816,BEN002235,OFF0100,2026-03-24,District Office,No,No,No,Pending,
APP002817,BEN008664,OFF0091,2026-02-12,CSC Center,No,No,No,Approved,
APP002818,BEN000038,OFF0072,2025-12-19,Online,Yes,Yes,No,Under Verification,
APP002819,BEN005907,OFF0071,2024-11-11,Hospital,No,No,No,Approved,
APP002820,BEN003626,OFF0011,2024-08-03,Mobile Camp,No,Yes,Yes,Pending,
APP002821,BEN004860,OFF0024,2024-10-28,District Office,Yes,Yes,Yes,Approved,
APP002822,BEN004075,OFF0025,2026-04-30,Hospital,Yes,No,No,Approved,
APP002823,BEN003407,OFF0084,2025-10-24,Hospital,Yes,No,No,Pending,
APP002824,BEN008265,OFF0095,2025-12-18,District Office,Yes,Yes,No,Approved,
APP002825,BEN002308,OFF0073,2026-03-08,Mobile Camp,Yes,Yes,Yes,Rejected,Invalid Aadhaar
APP002826,BEN007984,OFF0057,2025-06-15,District Office,No,Yes,Yes,Rejected,Income Above Limit
APP002827,BEN004950,OFF0027,2024-08-06,CSC Center,Yes,No,Yes,Rejected,Income Above Limit
APP002828,BEN002677,OFF0021,2024-10-16,Hospital,No,No,No,Rejected,Address Mismatch
APP002829,BEN002969,OFF0058,2024-08-31,CSC Center,Yes,Yes,Yes,Rejected,Not Eligible
APP002830,BEN008525,OFF0020,2025-01-09,CSC Center,Yes,Yes,Yes,Approved,
APP002831,BEN002203,OFF0043,2026-03-06,Online,Yes,Yes,Yes,Approved,
APP002832,BEN003764,OFF0003,2025-11-23,Hospital,No,No,No,Approved,
APP002833,BEN001110,OFF0094,2025-04-20,District Office,No,No,Yes,Approved,
APP002834,BEN007169,OFF0055,2025-04-17,District Office,No,No,Yes,Pending,
APP002835,BEN000929,OFF0023,2025-05-03,Hospital,Yes,Yes,Yes,Approved,
APP002836,BEN002836,OFF0030,2025-09-23,Mobile Camp,No,No,Yes,Approved,
APP002837,BEN003851,OFF0004,2024-08-04,CSC Center,Yes,Yes,No,Approved,
APP002838,BEN007512,OFF0009,2025-10-22,Mobile Camp,Yes,Yes,No,Under Verification,
APP002839,BEN002672,OFF0021,2024-11-06,CSC Center,No,Yes,No,Approved,
APP002840,BEN000959,OFF0057,2025-12-19,District Office,No,No,Yes,Rejected,Not Eligible
APP002841,BEN007804,OFF0083,2025-06-24,District Office,No,No,No,Approved,
APP002842,BEN001735,OFF0080,2025-04-24,CSC Center,No,Yes,No,Rejected,Address Mismatch
APP002843,BEN005895,OFF0082,2025-04-24,Mobile Camp,No,Yes,No,Approved,
APP002844,BEN002431,OFF0044,2025-06-19,Online,Yes,Yes,No,Approved,
APP002845,BEN009811,OFF0006,2026-02-22,Hospital,No,No,No,Rejected,Address Mismatch
APP002846,BEN004174,OFF0065,2024-09-07,CSC Center,Yes,No,Yes,Approved,
APP002847,BEN003075,OFF0058,2025-09-28,Online,Yes,Yes,Yes,Approved,
APP002848,BEN001386,OFF0012,2024-10-24,Online,No,Yes,Yes,Under Verification,
APP002849,BEN005680,OFF0089,2025-08-25,Mobile Camp,Yes,Yes,No,Approved,
APP002850,BEN000811,OFF0063,2025-04-21,Online,Yes,Yes,No,Approved,
APP002851,BEN001697,OFF0076,2025-05-15,Mobile Camp,No,No,Yes,Under Verification,
APP002852,BEN009801,OFF0041,2025-03-11,Online,No,Yes,Yes,Approved,
APP002853,BEN002876,OFF0019,2025-11-26,District Office,No,Yes,Yes,Under Verification,
APP002854,BEN009136,OFF0059,2025-02-11,Online,No,No,Yes,Approved,
APP002855,BEN002365,OFF0015,2025-01-19,District Office,No,No,No,Approved,
APP002856,BEN003152,OFF0025,2024-10-06,Online,Yes,Yes,No,Approved,
APP002857,BEN004824,OFF0039,2024-07-30,Online,No,No,No,Approved,
APP002858,BEN000193,OFF0035,2026-02-01,CSC Center,Yes,No,No,Approved,
APP002859,BEN008315,OFF0088,2024-12-01,Mobile Camp,No,Yes,No,Approved,
APP002860,BEN008141,OFF0033,2025-08-01,CSC Center,No,No,Yes,Approved,
APP002861,BEN002621,OFF0077,2025-08-16,District Office,Yes,No,Yes,Approved,
APP002862,BEN007412,OFF0064,2025-05-06,CSC Center,Yes,No,Yes,Approved,
APP002863,BEN000288,OFF0054,2026-06-19,District Office,No,Yes,Yes,Pending,
APP002864,BEN009906,OFF0018,2025-09-19,Hospital,Yes,Yes,No,Pending,
APP002865,BEN001918,OFF0010,2024-10-09,District Office,Yes,Yes,Yes,Approved,
APP002866,BEN009690,OFF0041,2025-01-29,Mobile Camp,No,Yes,No,Approved,
APP002867,BEN004004,OFF0060,2026-03-03,CSC Center,No,Yes,No,Approved,
APP002868,BEN002948,OFF0006,2025-01-28,Online,No,No,Yes,Approved,
APP002869,BEN009032,OFF0044,2026-01-07,CSC Center,Yes,Yes,Yes,Pending,
APP002870,BEN000715,OFF0035,2025-06-21,CSC Center,Yes,Yes,Yes,Approved,
APP002871,BEN002897,OFF0020,2024-12-23,CSC Center,Yes,No,No,Pending,
APP002872,BEN008379,OFF0085,2025-10-28,Online,No,Yes,No,Under Verification,
APP002873,BEN008904,OFF0054,2025-02-16,District Office,No,Yes,Yes,Approved,
APP002874,BEN009550,OFF0015,2025-12-31,Hospital,Yes,No,No,Approved,
APP002875,BEN005007,OFF0097,2026-06-21,Online,Yes,No,Yes,Pending,
APP002876,BEN009340,OFF0065,2025-07-26,District Office,No,No,Yes,Under Verification,
APP002877,BEN005140,OFF0067,2024-12-12,District Office,No,No,No,Approved,
APP002878,BEN005093,OFF0100,2024-10-13,Mobile Camp,No,Yes,Yes,Approved,
APP002879,BEN004853,OFF0085,2024-10-23,Mobile Camp,Yes,No,Yes,Approved,
APP002880,BEN002934,OFF0010,2026-05-03,Online,No,Yes,Yes,Approved,
APP002881,BEN004659,OFF0021,2024-09-05,Mobile Camp,Yes,Yes,No,Approved,
APP002882,BEN007957,OFF0066,2025-06-26,Mobile Camp,Yes,Yes,No,Under Verification,
APP002883,BEN007316,OFF0020,2024-11-21,Mobile Camp,No,Yes,Yes,Rejected,Invalid Aadhaar
APP002884,BEN008417,OFF0090,2026-06-08,Mobile Camp,Yes,Yes,Yes,Approved,
APP002885,BEN007078,OFF0055,2026-01-15,CSC Center,Yes,Yes,Yes,Approved,
APP002886,BEN005699,OFF0026,2025-06-20,Mobile Camp,No,Yes,No,Approved,
APP002887,BEN003090,OFF0013,2024-09-16,Online,No,Yes,No,Pending,
APP002888,BEN004003,OFF0068,2026-03-31,Online,No,Yes,No,Rejected,Address Mismatch
APP002889,BEN002801,OFF0085,2025-12-21,Online,Yes,No,No,Rejected,Address Mismatch
APP002890,BEN008749,OFF0090,2026-04-27,District Office,No,Yes,Yes,Approved,
APP002891,BEN002906,OFF0072,2025-03-15,CSC Center,No,Yes,Yes,Under Verification,
APP002892,BEN007925,OFF0053,2025-12-10,Online,No,Yes,No,Under Verification,
APP002893,BEN002901,OFF0051,2025-04-05,CSC Center,No,No,Yes,Approved,
APP002894,BEN000014,OFF0010,2026-01-12,Mobile Camp,Yes,Yes,Yes,Approved,
APP002895,BEN009975,OFF0020,2024-08-29,Mobile Camp,Yes,No,Yes,Pending,
APP002896,BEN007555,OFF0095,2025-09-10,Online,No,No,Yes,Approved,
APP002897,BEN006653,OFF0062,2025-09-04,Online,Yes,No,No,Approved,
APP002898,BEN009536,OFF0022,2025-02-20,Mobile Camp,Yes,No,Yes,Pending,
APP002899,BEN001230,OFF0080,2026-06-02,Mobile Camp,No,No,Yes,Pending,
APP002900,BEN007548,OFF0065,2025-02-27,Hospital,No,Yes,No,Approved,
APP002901,BEN005734,OFF0085,2026-05-02,Online,Yes,No,No,Approved,
APP002902,BEN006040,OFF0090,2024-11-09,District Office,No,Yes,No,Under Verification,
APP002903,BEN009417,OFF0013,2026-01-13,District Office,Yes,No,Yes,Pending,
APP002904,BEN005627,OFF0042,2026-01-12,Hospital,No,Yes,No,Approved,
APP002905,BEN004881,OFF0018,2026-06-30,Mobile Camp,Yes,No,No,Approved,
APP002906,BEN007786,OFF0019,2026-01-04,District Office,No,Yes,No,Rejected,Invalid Aadhaar
APP002907,BEN009406,OFF0080,2025-11-17,Online,Yes,No,No,Approved,
APP002908,BEN008160,OFF0033,2024-11-22,Mobile Camp,No,No,No,Approved,
APP002909,BEN001234,OFF0066,2026-03-18,Mobile Camp,No,Yes,No,Approved,
APP002910,BEN007571,OFF0032,2025-04-16,District Office,No,Yes,No,Approved,
APP002911,BEN009528,OFF0069,2025-08-09,District Office,No,Yes,No,Rejected,Income Above Limit
APP002912,BEN004752,OFF0041,2024-12-31,Mobile Camp,Yes,No,Yes,Pending,
APP002913,BEN005353,OFF0022,2024-10-12,Online,Yes,No,Yes,Pending,
APP002914,BEN007516,OFF0006,2024-12-13,Hospital,Yes,Yes,Yes,Approved,
APP002915,BEN004433,OFF0069,2026-03-17,Mobile Camp,Yes,Yes,Yes,Rejected,Duplicate Application
APP002916,BEN009115,OFF0070,2024-10-25,CSC Center,Yes,No,No,Approved,
APP002917,BEN005000,OFF0086,2025-01-09,CSC Center,No,No,Yes,Rejected,Address Mismatch
APP002918,BEN009066,OFF0045,2026-03-15,CSC Center,Yes,Yes,No,Approved,
APP002919,BEN006072,OFF0002,2025-07-28,CSC Center,Yes,No,No,Pending,
APP002920,BEN006608,OFF0014,2024-07-30,Mobile Camp,No,Yes,Yes,Approved,
APP002921,BEN005857,OFF0050,2025-04-16,Mobile Camp,No,Yes,No,Approved,
APP002922,BEN008870,OFF0086,2025-09-13,District Office,No,Yes,No,Rejected,Duplicate Application
APP002923,BEN000320,OFF0084,2025-09-27,District Office,Yes,No,Yes,Pending,
APP002924,BEN000512,OFF0015,2025-04-22,CSC Center,No,No,Yes,Approved,
APP002925,BEN000780,OFF0030,2025-07-08,Hospital,No,No,Yes,Approved,
APP002926,BEN009855,OFF0077,2026-03-26,District Office,No,No,No,Under Verification,
APP002927,BEN006914,OFF0072,2025-09-11,District Office,No,Yes,No,Under Verification,
APP002928,BEN000633,OFF0049,2024-10-18,CSC Center,Yes,No,No,Pending,
APP002929,BEN009788,OFF0056,2025-10-28,Hospital,No,Yes,Yes,Rejected,Incomplete Documents
APP002930,BEN002963,OFF0016,2026-05-27,Hospital,Yes,Yes,No,Approved,
APP002931,BEN007203,OFF0004,2024-09-14,Hospital,No,No,No,Approved,
APP002932,BEN008867,OFF0037,2024-08-30,Hospital,No,Yes,No,Approved,
APP002933,BEN005346,OFF0022,2025-03-07,CSC Center,Yes,No,Yes,Pending,
APP002934,BEN008014,OFF0011,2025-05-15,Hospital,No,No,Yes,Under Verification,
APP002935,BEN001666,OFF0022,2026-01-17,Mobile Camp,Yes,Yes,Yes,Approved,
APP002936,BEN006462,OFF0017,2026-01-19,Online,Yes,No,Yes,Approved,
APP002937,BEN002346,OFF0082,2025-07-16,District Office,Yes,No,No,Under Verification,
APP002938,BEN008783,OFF0083,2025-08-22,CSC Center,No,No,No,Approved,
APP002939,BEN009080,OFF0042,2025-05-25,Mobile Camp,No,Yes,No,Approved,
APP002940,BEN002293,OFF0092,2026-02-27,District Office,Yes,No,No,Rejected,Income Above Limit
APP002941,BEN006034,OFF0079,2025-05-24,Online,Yes,No,Yes,Pending,
APP002942,BEN008669,OFF0082,2026-04-10,Hospital,Yes,No,No,Pending,
APP002943,BEN007441,OFF0040,2025-09-29,CSC Center,No,Yes,No,Approved,
APP002944,BEN002313,OFF0039,2024-09-05,Mobile Camp,No,Yes,No,Approved,
APP002945,BEN001952,OFF0046,2024-10-15,Mobile Camp,No,Yes,No,Approved,
APP002946,BEN004742,OFF0078,2025-03-13,Hospital,Yes,No,Yes,Approved,
APP002947,BEN003642,OFF0025,2025-11-20,CSC Center,No,Yes,Yes,Pending,
APP002948,BEN003294,OFF0031,2024-09-05,Mobile Camp,Yes,No,Yes,Rejected,Address Mismatch
APP002949,BEN008405,OFF0061,2025-06-24,CSC Center,Yes,No,Yes,Approved,
APP002950,BEN007863,OFF0070,2025-07-06,Online,No,No,Yes,Approved,
APP002951,BEN005177,OFF0088,2025-12-20,CSC Center,Yes,No,No,Pending,
APP002952,BEN006695,OFF0042,2025-08-15,Hospital,Yes,No,Yes,Rejected,Incomplete Documents
APP002953,BEN001664,OFF0066,2025-04-03,Online,No,No,No,Approved,
APP002954,BEN003081,OFF0038,2024-10-17,District Office,No,Yes,No,Approved,
APP002955,BEN007254,OFF0096,2026-05-22,CSC Center,No,Yes,No,Approved,
APP002956,BEN003678,OFF0027,2026-04-14,Mobile Camp,No,No,No,Rejected,Incomplete Documents
APP002957,BEN004293,OFF0044,2026-03-08,Mobile Camp,Yes,Yes,Yes,Pending,
APP002958,BEN000791,OFF0069,2025-09-11,Hospital,No,Yes,Yes,Approved,
APP002959,BEN008705,OFF0030,2025-11-18,Hospital,Yes,Yes,Yes,Rejected,Not Eligible
APP002960,BEN008853,OFF0077,2025-10-09,Mobile Camp,No,No,Yes,Approved,
APP002961,BEN004831,OFF0050,2024-11-28,Mobile Camp,No,No,No,Approved,
